replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
536,-60.489354622871396,5.1096201659031735,-51.95997312967549,-69.8459971961373,44.34226289903392,0.001,1.0,24,48.333333333333336,1.089924042567533,0.0035384842832773054,False,0.49539289789656016,False,0.02777777777777779,False,False,0.5410108053065853,0.02777777777777779,True,0.09285775206303418,0.2714290040165405,-5.373338514775855,False,supported
537,-61.64559807601746,4.5655028417221795,-54.162553144205056,-69.1287713641314,44.04609342923735,0.001,1.0,24,47.25,1.0704424135977508,0.015877114797322223,False,0.5063148225874122,False,0.04097222222222219,False,False,0.5572680062827833,0.04097222222222219,True,-0.7571349914036684,0.31721299239631817,-6.2210837602432365,False,supported
538,-64.51510981140059,5.277134430869298,-55.78162926295915,-73.82604375601821,45.36385424621246,0.001,1.0,24,46.875,1.0980840750960092,0.021744798246303557,False,0.5214517134208968,False,0.05208333333333337,False,False,0.5660296600192978,0.05208333333333337,True,0.5017787811072378,0.1577231867191224,-6.773509975570315,False,supported
539,-59.21642661305495,5.4586401329469645,-49.165097696733504,-67.99654197971606,44.35065511824151,0.001,1.0,24,48.25,1.089190148713598,0.011881109702507713,False,0.5385402289706931,False,0.022222222222222143,False,False,0.5319367109824997,0.022222222222222143,True,0.1541980499041136,0.046519707908488916,-5.639178605427544,False,supported
540,-56.66821806243428,4.357311316908836,-49.19121951238832,-64.65494564842797,43.464125870677414,0.001,1.0,24,47.333333333333336,1.0572300556834369,0.026109313111076456,False,0.5246728743900402,False,0.025000000000000022,False,False,0.5256778980750924,0.025000000000000022,True,-0.4072665450226862,0.16588689289681105,-6.524922851048681,False,supported
541,-53.2454795133539,5.08892878214882,-44.41207231205688,-61.24778252832289,43.91453211934556,0.001,1.0,24,47.208333333333336,1.066774437927726,0.019298713093676294,False,0.48244076409077213,False,0.033333333333333326,False,False,0.49436675088891846,0.033333333333333326,True,0.9403613599303324,0.32294639881806536,-5.8686569272062705,False,supported
542,-64.08449159498814,4.386971295795777,-56.64160484231768,-71.18476065676005,44.979338199739686,0.001,1.0,24,47.791666666666664,1.099370694047112,0.06237442751258769,False,0.5086685127896959,False,0.0708333333333333,False,False,0.5625870745921395,0.0708333333333333,True,0.272317640333382,0.13355675077234805,-7.695869694171094,False,supported
543,-56.033832413423035,6.227763990959582,-45.06206740345233,-66.95344288276623,43.31993680820907,0.001,1.0,24,48.75,1.0693752562654708,0.034661007907000226,False,0.5248353014942488,False,0.02430555555555558,False,False,0.5156909200536287,0.02430555555555558,True,0.1669113231220134,0.19701642061905295,-5.682299626995556,False,supported
544,-58.51682501419369,4.467644049375465,-52.34138863930359,-68.60656487696374,43.21586912822386,0.001,1.0,24,47.25,1.0502656570363058,0.024048750874519936,False,0.5204127010660373,False,0.05833333333333335,False,False,0.5427335050569663,0.05833333333333335,True,-0.5252218889658854,0.13789601250223388,-6.11110051591409,False,supported
545,-68.86027199008207,4.767847179092393,-62.224359421521115,-78.82095089522093,45.193093228690884,0.001,1.0,24,47.416666666666664,1.1002530577304497,0.019321928579408943,False,0.487295507095663,False,0.039583333333333415,False,False,0.5934282311238036,0.039583333333333415,True,0.3546399523918533,0.18748353270125181,-6.643602699491672,False,supported
